Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1987","1987","1000 US$","61","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1988","1988","1000 US$","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1989","1989","1000 US$","123","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1990","1990","1000 US$","301","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1991","1991","1000 US$","264","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1992","1992","1000 US$","121","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1993","1993","1000 US$","111","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1994","1994","1000 US$","315","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1995","1995","1000 US$","227","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1996","1996","1000 US$","112","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1997","1997","1000 US$","211","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1998","1998","1000 US$","405","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","1999","1999","1000 US$","445","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2000","2000","1000 US$","253","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2001","2001","1000 US$","419","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2002","2002","1000 US$","312","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2003","2003","1000 US$","273","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2004","2004","1000 US$","357","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2005","2005","1000 US$","283","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2006","2006","1000 US$","542","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2007","2007","1000 US$","637","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2008","2008","1000 US$","991","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2009","2009","1000 US$","1788","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2010","2010","1000 US$","1172","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2011","2011","1000 US$","1418","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2012","2012","1000 US$","710","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2013","2013","1000 US$","601","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2014","2014","1000 US$","1317","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2015","2015","1000 US$","1812","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2016","2016","1000 US$","1864","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2017","2017","1000 US$","1575","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2018","2018","1000 US$","1300","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2019","2019","1000 US$","1821","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","515","Apples","2020","2020","1000 US$","2105","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","572","Avocados","2004","2004","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","572","Avocados","2012","2012","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","572","Avocados","2018","2018","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","572","Avocados","2019","2019","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","572","Avocados","2020","2020","tonnes","8","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","572","Avocados","2004","2004","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","572","Avocados","2012","2012","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","572","Avocados","2018","2018","1000 US$","13","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","572","Avocados","2019","2019","1000 US$","27","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","572","Avocados","2020","2020","1000 US$","47","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","1986","1986","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2001","2001","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2005","2005","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2008","2008","tonnes","24","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2012","2012","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2015","2015","tonnes","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2016","2016","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2017","2017","tonnes","9","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2018","2018","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2020","2020","tonnes","12","","Official data"
"TM","Detailed trade matrix","231","United States of America","14","Barbados","5922","Export Value","507","Grapefruit (inc. pomelos)","1986","1986","1000 US$","3","","Official data"
